"Blood","Skin","Brain","Testis","Adipose Tissue","Muscle","Nerve","Blood Vessel","Heart","Lung","Esophagus","Kidney","Thyroid","Pituitary","Uterus","Pancreas","Vagina","Stomach","Adrenal Gland","Colon","Prostate","Spleen","Liver","Fallopian Tube","Ovary","Breast","Bladder","Cervix Uteri","Small Intestine","Salivary Gland"
"Salicylic acid:451",6.102405071,10,1.32149446000001,2.78151739,9.99999999999999,3.53523445099999,8.691450119,5.565985203,3.049853325,7.62326621999999,10,7.13095808000001,8.167417049,3.136099219,1.958506286,1.478461,6.834624767,10,1.348212898,9.99999999999999,6.80596065500001,5.680968046,10,7.065508842,1.87132167800001,8.047014713,10,3.340286016,9.99999999999999,10
"Salmeterol:452",2.362123251,5.37609219599999,0.941243947000004,0.346510899999997,9.99999999999999,2.873353481,3.394628048,1.309535742,2.781012058,10,4.539180279,0.481972918000003,1.276782393,0.250214860000004,1.98963850700001,0.371416400000001,8.287089109,2.476612806,0.441770941000003,1.402355075,4.420117378,6.518067122,2.618736982,2.319842935,0.295605153000002,10,2.251211882,3.500741482,2.735410929,5.831739426
"Meclofenamic acid:453",10,10,10,6.47529577999999,7.726097584,0.620309531999995,7.756225109,3.616984844,2.016113043,10,10,3.61831975,2.605581999,8.7144804,3.46431756,7.973678,6.834624767,10,4.294697523,10,8.391875267,10,1.987955868,7.065508842,1.39918673,8.607328892,10,4.356744289,10,8.457582474
"Methantheline:454",10,0.561547219999996,8.412851334,0.221022319999999,0.776055335999999,0.0448818840000036,0.470182955000001,0.745898247000002,1.82184469699998,1.19683969,0.155532941000001,0.202703102999998,0.253450952000001,0.126850128000005,0.244452259999998,0.0675575399999961,0.208487973,2.405904531,0.153050556999996,0.334567934,10,1.39695555,0.0594232960000038,0.489713565000003,0.104441940999996,0.690105140000003,0.275490283999999,0.366007030000003,0.221445233,4.811089993
"Hexafluronium:455",0.0100910959999996,1.06814074499999,2.47418952000001,0.91193392999999,0.614776731000005,0.208384900999995,0.389408782000004,0.333128482000003,0.735573649000004,3.62605238,5.88380718199999,0.371955737,0.658590734000005,0.399170368999998,6.599007607,0.193198199999995,1.76438909799999,0.45217225,0.686827511000004,4.312083483,0.39854753,1.589029908,9.99999999999999,10,0.165741964999995,1.124231815,1.970343351,6.33323574099999,1.893172979,0.207075193999999
"Cycrimine:456",8.88178419700125e-16,0.561547219999993,8.412851334,0.0963165299999993,0.0114965039999975,4.88498130835069e-15,0.0246242010000017,0.010120377999999,0.0262791069999899,1.19683969,0.0705680550000034,0.0680238790000005,0.0898524150000028,0.0162417009999949,0.0418682119999998,0.0675575399999966,0.0146994530000004,0.323356718000002,0.0331546829999967,0.334567933999998,10,-4.44089209850063e-15,8.88178419700125e-16,0.060634870000003,0.00744293499999582,0.690105140000001,0.0265203289999976,0.0791551099999994,0.221445232999997,4.811089993
"Demecarium:457",0.732271254000007,1.06814074499999,10,3.61620747999999,0.614776731000005,7.819921017,0.389408782000001,0.333128481999998,0.735573649,3.62605238,5.88380718199999,1.865379155,0.766010880000007,5.354573965,6.599007607,1.134946,1.764389098,0.504009545000001,0.686827511000007,4.312083483,4.219288111,2.052807093,10,10,2.201324463,1.124231815,1.970343351,6.33323574099999,4.156428337,3.473966599
"Acetylsalicylic acid:458",6.102405071,10,1.32149446000001,2.78151739,9.99999999999999,3.53523445099999,8.691450119,5.565985203,3.049853325,7.62326621999999,10,7.13095808000001,8.167417049,3.136099219,1.958506286,1.478461,6.834624767,10,1.348212898,9.99999999999999,6.80596065500001,5.680968046,10,7.065508842,1.87132167800001,8.047014713,10,3.340286016,9.99999999999999,10
"Phenprocoumon:459",0.238178446999999,0.536906897999994,0.275855094000003,0.318254049999998,0.326446503,0.0674162129999978,0.452121586,0.505916296999999,0.140974328,0.435193180999996,0.250697999999999,0.357962995999997,0.315011755,0.537360429999999,0.389929055999996,0.391855999999999,0.355813234999999,0.293412386999999,0.285009189999996,0.290727927999998,0.282972573999999,0.368950992999997,0.988317043,0.426424518000001,0.430045933,0.356780617999998,0.478249341,0.500221907999999,0.492640464999999,0.357383667999998
"Felbamate:460",0.0799624919999995,0.0798423549999967,2.149349928,0.89716822,0.0968896820000049,0.0372003909999989,0.212243564,0.0975070450000048,0.397306680999999,0.115674085999999,0.106603913000001,0.0633672379999983,0.118163206000003,0.0613096509999984,0.134486280000003,0.0564134099999998,0.153300903999999,0.124585062000001,0.0749126520000014,0.193283975000002,0.197472564999999,0.294659450999998,0.0977419990000037,0.141313989000002,0.114592834999999,0.132899231999997,0.0978302209999979,0.176632389000002,0.176275283,0.132763654000001
"Fexofenadine:461",0.0157156069999984,3.65049243,0.821691573000001,0.46800861,2.634119272,0.206760286999997,4.439896584,3.860967875,0.27770406,1.866600156,1.18233645,0.496618852,0.802930652999998,0.221367895999997,1.706133068,0.1250688,2.750898838,0.407100767000001,0.269276529999996,2.138170123,1.168346405,0.453772113,0.0501760280000019,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.826448142999998
"Rizatriptan:462",-2.22044604925031e-15,0.511459812999997,0.596027672000004,0.67010111,0.398438603000001,0.0652419629999952,0.224076449999999,6.094659805,0.0502208549999965,0.256452917999998,0.326801986000003,0.133022242999997,0.189550071999999,0.293837233999996,0.281890735,0.04622707,0.269901871999997,0.707660376999998,0.0529886819999974,0.0822852699999963,0.210191353999997,0.104586028000001,0.00565240200000261,0.333720132999998,0.112887590999999,0.259599834999994,0.867104231999998,0.230847701000002,2.464858294,0.0291146489999976
"Norgestimate:463",0.0589043569999959,0.226209901,0.187308579999993,1.1983943,0.941250026000006,0.241446047999997,0.752880542999999,4.112647057,1.349327683,0.831195831000005,0.698457598999994,0.335101813000003,0.930546701000002,2.723376274,9.99999999999999,0.155825899999995,10,0.268548220000004,0.940205961000002,0.65966481,2.13158083,0.633367895999998,1.93741488499999,9.99999999999999,6.27317428599999,2.848439336,1.470778465,9.99999999999999,0.310325800999999,0.372481614000002
"Methylprednisolone:464",6.519165516,9.52912759800001,5.496713638,4.09500027,9.99999999999999,10,10,9.420459747,4.368388176,9.541958809,6.618411541,2.70279932,8.644962311,8.877725124,6.923449516,2.976456,7.945681095,4.709535599,3.025994658,3.700628638,6.544697762,5.595084667,4.75985527,6.586448193,5.095907211,10,6.734411716,7.282115936,5.538618088,5.745376587
"Pindolol:465",2.362123251,5.376092196,2.66193819,0.670101110000004,9.99999999999999,2.873353481,3.394628048,6.094659805,9.28323173499999,10,4.539180279,0.481972918000001,1.276782393,0.250214860000007,1.98963850700001,0.385957400000003,8.287089109,2.476612806,0.441770941000002,1.402355075,4.420117378,6.518067122,2.618736982,2.319842935,0.295605152999999,10,2.251211882,3.500741482,2.735410929,5.831739426
"Mepivacaine:466",-2.22044604925031e-15,-6.21724893790088e-15,3.5527136788005e-15,0.190577069999999,-1.77635683940025e-15,-3.99680288865056e-15,0,0.0078192570000013,0.0464892719999996,-1.77635683940025e-15,0,-8.88178419700125e-16,-1.77635683940025e-15,-1.77635683940025e-15,-3.5527136788005e-15,-3.5527136788005e-15,8.88178419700125e-16,-1.77635683940025e-15,-8.88178419700125e-16,-1.77635683940025e-15,-2.66453525910038e-15,0.00720545299999653,1.77635683940025e-15,-8.88178419700125e-16,-2.66453525910038e-15,-1.77635683940025e-15,0,0.00981784199999858,-2.66453525910038e-15,-2.66453525910038e-15
"Bromfenac:467",6.102405071,10,0.820853233000006,0.489034009999996,2.722895622,0.307841687999985,1.505134642,2.685022354,1.625647783,7.62326622,10,0.89997071,1.945427537,3.136099219,1.958506286,0.637826700000003,6.834624767,10,1.078719854,10,6.80596065500001,5.680968046,0.648787885999994,7.065508842,0.782274485000002,2.162109017,10,3.34028601600001,10,1.79864502
"Apraclonidine:468",0.0623733919999983,2.741013765,1.229638696,5.41671944,10,0.255605459000005,8.159985542,2.602161646,1.22844255,2.23934173599999,1.23677492100001,1.251607716,6.017980099,1.048812389,4.600313425,10,10,0.913578509999997,0.997452557000007,5.044525862,4.628032923,9.758530617,7.432229042,2.941900253,10,9.99999999999999,5.55162382100001,9.99999999999999,4.168484211,5.422550201
"Methyldopa:469",0.0623733919999978,2.741013765,1.229638696,5.41671944,10,0.255605459000001,8.159985542,2.602161646,0.515974224000005,2.239341736,1.23677492100001,1.25160771599999,6.017980099,1.048812389,4.600313425,10,10,0.913578509999998,0.997452557000006,5.044525862,4.62803292300001,9.758530617,0.326055407999999,2.941900253,10,10,5.551623821,10,4.168484211,5.422550201
"Azelastine:470",0.0157156069999984,3.65049243,0.821691573000001,0.46800861,2.634119272,0.206760286999997,4.439896584,3.860967875,0.27770406,1.866600156,1.18233645,0.496618852,0.802930652999998,0.221367895999997,1.706133068,0.1250688,2.750898838,0.407100767000001,0.269276529999996,2.138170123,1.168346405,0.453772113,0.0501760280000019,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.826448142999998
"Ezetimibe:471",9.99999999999999,10,2.03975319900001,4.86439656999999,10,1.47485733,10,5.241886139,1.97434723400001,10,2.670476913,10,6.23429656,5.64270639400001,4.922780752,10,10,6.741526127,10,10,10,10,9.99999999999999,5.434941769,4.994543552,10,7.74112510700001,6.304376125,10,10
"Dipyridamole:472",5.721350193,4.86571002,8.279202461,10,8.893613815,5.087971687,5.902665615,10,4.465662479,7.692492485,10,2.353960276,7.63650465,2.67299723599999,5.834105253,4.368882,7.628414392,10,3.87512743500001,7.926607609,10,10,1.293206275,9.198090553,2.123184443,6.140532732,5.841405392,8.618778229,4.781298161,6.40662241
"Ethinyl Estradiol:473",0.0589043570000021,0.226209900999993,0.131807074000002,1.19839429999999,0.843457222000007,0.241446047999998,0.709412067999998,0.832736253999993,0.219112232000013,0.642335713000003,0.181783481999996,0.335101813000004,0.930546701000007,2.723376274,9.99999999999999,0.155825899999994,9.99999999999999,0.150477931000001,0.52742917800001,10,1.67957711200001,0.555809438000008,9.99999999999999,10,2.84999847399999,2.848439336,0.971309423000006,10,10,0.24623996
"Lomefloxacin:474",0.832667291,2.898108959,0.0519454520000044,10,0.338461637000006,0.0452685949999969,0.232902430000005,0.205790728000006,0.15729881800001,1.15861547,0.825459181999999,0.281202554999998,0.299000293000001,0.0676195289999919,0.170647189000002,0.104524199999996,3.186079144,0.887116848999999,0.894613415000003,4.512827396,0.341136977000003,2.296064854,0.154950223999998,0.169803805999996,0.122039489000006,0.389409645999994,0.346370906000002,0.123274766000002,4.323980331,1.425280571
"Cyclopentolate:475",8.88178419700125e-16,0.561547219999993,8.412851334,0.0963165299999993,0.0114965039999975,4.88498130835069e-15,0.0246242010000017,0.010120377999999,0.0262791069999899,1.19683969,0.0705680550000034,0.0680238790000005,0.0898524150000028,0.0162417009999949,0.0418682119999998,0.0675575399999966,0.0146994530000004,0.323356718000002,0.0331546829999967,0.334567933999998,10,-4.44089209850063e-15,8.88178419700125e-16,0.060634870000003,0.00744293499999582,0.690105140000001,0.0265203289999976,0.0791551099999994,0.221445232999997,4.811089993
"Physostigmine:476",0.732271254000004,0.211353629999989,10,3.61620748,0.461096585000003,7.81992101700001,0.36488162,0.302383690999998,0.525769650999997,1.525265336,0.886162220999998,1.865379155,0.766010880000004,5.354573965,2.243912697,1.134946,1.186487257,0.504009544999997,0.459137335000005,3.539183021,4.219288111,2.052807093,0.928801149000002,1.689638317,2.201324463,0.871683776000003,0.510498821999996,1.51731658,4.156428337,3.473966599
"Isotretinoin:477",10,10,2.486164093,10,10,9.074433327,10,10,5.50406312900001,10,7.901204109,8.957158089,10,10,10,3.591094,10,7.7035079,8.663175583,10,10,10,10,10,10,10,10,10,10,10
"Dimenhydrinate:478",0.0157156069999984,3.65049243,0.821691573000001,0.46800861,2.634119272,0.206760286999997,4.439896584,3.860967875,0.27770406,1.866600156,1.18233645,0.496618852,0.802930652999998,0.221367895999997,1.706133068,0.1250688,2.750898838,0.407100767000001,0.269276529999996,2.138170123,1.168346405,0.453772113,0.0501760280000019,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.826448142999998
"Dopamine:479",0.123829909000003,0.408100530999993,1.911266565,2.47772061999999,0.534970938999999,0.260586411000003,1.278688908,0.647997558000003,0.165632427000004,0.76998120499999,0.822840868999998,1.230102599,1.003611445,10,1.323092401,1.173265,1.216204584,0.498604923000001,1.379140496,0.623452662999994,1.434202433,0.701427638999999,10,1.088503718,2.308261633,0.764767497999999,1.02142036,1.179019928,0.741835295999993,6.041281223
"Oxaprozin:480",6.102405071,10,0.820853233000006,0.489034009999996,2.722895622,0.307841687999985,1.505134642,2.685022354,1.625647783,7.62326622,10,0.89997071,1.945427537,3.136099219,1.958506286,0.637826700000003,6.834624767,10,1.078719854,10,6.80596065500001,5.680968046,0.648787885999994,7.065508842,0.782274485000002,2.162109017,10,3.34028601600001,10,1.79864502
"Methyl aminolevulinate:481",10,0.0381239629999941,1.31084203700001,1.13786489,0.747929037,0.0446215420000002,1.029478729,1.061027169,0.281719892999996,2.892587185,0.218293801000002,0.606708138999995,0.468464196,0.358259931000002,0.195492952999998,0.292490899999997,0.282588496999997,0.275244473999999,1.268709898,0.360054641999998,0.649817466999999,3.913753986,0.328853697000002,0.481190592000004,0.256411492999999,0.377427219999998,0.330371677999998,0.438021749,0.349620342000001,0.925279318999998
"Azathioprine:482",7.133086205,10,9.99999999999999,10,8.654791832,6.302639484,8.700269222,9.210634232,8.254971504,9.50516986800001,8.215328217,10,10,10,8.452612877,10,8.80356693300001,10,10,8.612028122,9.582309723,10,6.921880007,10,10,9.898425579,8.360677719,9.99187088,9.313317299,10
"Auranofin:483",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"Hydrochlorothiazide:484",10,10,10,10,10,10,1.179720581,10,5.15844440500001,10,10,10,9.99999999999999,6.35488772400001,10,9.99999999999999,10,10,4.10955309900001,10,4.962835789,5.651741266,10,10,1.594747543,10,10,10,5.441038609,10
"Salbutamol:485",2.362123251,5.376092196,2.66193819,0.49789171,9.99999999999999,2.873353481,3.394628048,1.309535742,9.28323173499999,10,4.539180279,0.481972918000005,1.276782393,0.250214860000003,1.98963850700001,0.385957400000003,8.287089109,2.47661280599999,0.441770941000002,1.402355075,4.420117378,6.518067122,2.618736982,2.319842935,0.295605152999998,10,2.251211882,3.500741482,2.735410929,5.831739426
"Levobupivacaine:486",-2.22044604925031e-15,-6.21724893790088e-15,3.5527136788005e-15,0.190577069999999,-1.77635683940025e-15,-3.99680288865056e-15,0,0.0078192570000013,0.0464892719999996,-1.77635683940025e-15,0,-8.88178419700125e-16,-1.77635683940025e-15,-1.77635683940025e-15,-3.5527136788005e-15,-3.5527136788005e-15,8.88178419700125e-16,-1.77635683940025e-15,-8.88178419700125e-16,-1.77635683940025e-15,-2.66453525910038e-15,0.00720545299999653,1.77635683940025e-15,-8.88178419700125e-16,-2.66453525910038e-15,-1.77635683940025e-15,0,0.00981784199999858,-2.66453525910038e-15,-2.66453525910038e-15
"Cromoglicic acid:487",10,3.88359797,4.801810265,1.26278250999999,0.911383152000003,3.61162710199999,0.864860445000005,10,0.252829074999995,7.128019333,10,0.472078085,0.394821717999998,2.022708058,9.99999999999999,0.506704499999994,10,10,0.599827230000002,6.711160421,10,10,1.27329379299999,8.932745457,1.32731843,1.904138029,10,7.854288101,1.391815901,4.255723476
"Hydroxyurea:488",2.557205439,10,6.049937725,10,10,10,9.591784954,10,6.274534225,8.821902275,10,4.482263088,7.255313396,8.14350843399999,9.191594124,5.044244,10,8.775849342,10,9.596551895,8.324002266,7.574364901,3.06882298,8.300904036,9.692745209,10,10,10,8.224434853,10
"Tioconazole:489",0.592459738000001,5.381562948,3.494537115,10,2.52930951100001,0.880995094999999,3.201882839,2.605717421,1.52649509900001,4.700027943,2.732471704,2.23088055799999,2.417156339,1.86804526999999,2.007302821,2.844787,4.768043995,4.13119173,10,5.509333134,1.579374909,1.067424953,3.110250115,2.433261871,4.868085384,2.56862330399999,3.265996933,3.691029549,2.711111546,4.164861679
"Ketoprofen:490",10,10,0.820853233000008,0.489034009999995,2.722895622,0.307841687999988,1.505134642,2.685022354,1.625647783,7.62326622,10,0.899970709999998,1.945427537,3.136099219,1.958506286,0.6378267,6.834624767,10,1.078719854,10,6.80596065500001,10,0.648787885999993,7.065508842,0.782274485,2.162109017,10,3.34028601600001,10,1.79864502
"Edrophonium:491",0.732271254000007,1.06814074499999,10,3.61620747999999,0.614776731000005,7.819921017,0.389408782000001,0.333128481999998,0.735573649,3.62605238,5.88380718199999,1.865379155,0.766010880000007,5.354573965,6.599007607,1.134946,1.764389098,0.504009545000001,0.686827511000007,4.312083483,4.219288111,2.052807093,10,10,2.201324463,1.124231815,1.970343351,6.33323574099999,4.156428337,3.473966599
"Metyrapone:492",0.0108131079999967,0.038684363999991,6.21724893790088e-15,3.17611945,7.99360577730113e-15,2.22044604925031e-15,-2.66453525910038e-15,0.101972222000002,0,0.00420236499999938,0.189584835999997,0.174867152999993,1.77635683940025e-15,0.159789084999996,0.202084020000004,0.209102399999999,0.210912458999998,0.23341462,10,0.178278446000001,0.176502599999997,0.291206881000003,0.229155853000001,0.158259243000001,0.203638076999999,0.113406914999999,0.269025266000001,0.317366242000002,0.079324402000001,0.054212871999999
"Cinacalcet:493",0.00944880499999456,-5.32907051820075e-15,1.77635683940025e-15,0.254111009999994,2.66453525910038e-15,-2.66453525910038e-15,-2.66453525910038e-15,8.88178419700125e-16,-1.77635683940025e-15,-1.77635683940025e-15,0,3.525825858,-1.77635683940025e-15,0.0493150350000011,-1.77635683940025e-15,3.853452,0.0060846950000002,0.0358674340000009,0.0125794889999939,0.0450535339999947,0.0101978169999954,0.0605923679999938,0.0579501040000023,0.00483858799999837,0.138265385999999,-5.32907051820075e-15,0.0575243979999955,0.00770141199999763,0.0483115199999942,-2.66453525910038e-15
